"country_name","cntry","iso3","macro_region","essyear","n","lr","vote_rate","trust","trstprl","trstplt","trstprt","stfgov","ipcrtiv","impfree","ipshabt","ipsuces","impsafe","ipstrgv","ipgdtim","ipudrst","ipeqopt","iphlppl","iplylfr","ipadvnt","ipbhprp","ipmodst","ipfrule","val_self_direction","val_stimulation","val_hedonism","val_power","val_security","val_universalism","val_benevolence","val_conservation","val_openness","val_self_transc","val_self_enh","openness","conservation","self_transc","self_enh"
"Germany","DE","DEU","Western",2010,3031,4.17503987240829,0.81158357771261,3.3163485571461,3.55626752102523,3.00536672629696,3.0078431372549,3.27182615325962,2.46115371790597,1.95097714474992,3.43132690389092,2.92410119840213,2.33112582781457,2.2875751503006,2.45436442084301,2.18091120718324,1.95558501823003,2.00165947560571,1.71234240212342,4.29002320185615,2.78155178155178,2.63787375415283,3.30928523714095,2.20556107249255,4.29002320185615,2.45436442084301,2.2875751503006,2.33112582781457,2.06915949702184,1.85707187810533,2.92628735251957,2.98337193911317,1.9641793514229,2.5572468563865,2.98337193911317,2.92628735251957,1.9641793514229,2.5572468563865
"Germany","DE","DEU","Western",2012,2958,4.19148936170213,0.820395738203957,3.68065800257581,3.89400715563506,3.36976047904192,3.36444775009297,4.06430155210643,2.42252559726962,1.88193263014631,3.24863945578231,2.87397820163488,2.38346376318476,2.21612349914237,2.39816388983339,2.09326072157931,1.93839346494214,1.9646378782727,1.63583815028902,4.17971409121852,2.8603066439523,2.5608843537415,3.46571136131013,2.15290519877676,4.17971409121852,2.39816388983339,2.21612349914237,2.38346376318476,2.01714188730482,1.80044157608696,2.91426227653315,2.91109602986088,1.90868974881195,2.49818963566418,2.91109602986088,2.91426227653315,1.90868974881195,2.49818963566418
"Germany","DE","DEU","Western",2014,3045,4.14340490797546,0.835352815395581,3.77153428141982,3.98064516129032,3.40667903525046,3.44950055493896,4.09875976113918,2.36942038640906,1.92062437728329,3.59010952538998,3.09677419354839,2.4202657807309,2.26052104208417,2.44027869940279,2.05509459010952,1.88700564971751,1.96084936960849,1.59933554817276,4.28803986710964,2.9305972639306,2.59083361009631,3.56318772924308,2.14449236894492,4.28803986710964,2.44027869940279,2.26052104208417,2.4202657807309,1.97147595356551,1.78109452736318,3.04050618921309,2.95802939876216,1.87632625994695,2.602066755084,2.95802939876216,3.04050618921309,1.87632625994695,2.602066755084
"Germany","DE","DEU","Western",2016,2852,4.0508064516129,0.850704225352112,3.96414692240191,4.10203019260801,3.56191254597467,3.62937347436941,4.08614051973051,2.37393767705382,1.92011311417462,3.61849096705632,3.1238499646143,2.5410474168436,2.32859680284191,2.43250883392226,2.06261054120976,2.08062234794908,1.97736916548798,1.59108595684471,4.20445702157764,3.01064584811924,2.6367824238129,3.5848787446505,2.14659131049099,4.20445702157764,2.43250883392226,2.32859680284191,2.5410474168436,2.07203389830508,1.78488166725539,3.09348875544566,2.92723419286471,1.92913872220261,2.62903415783274,2.92723419286471,3.09348875544566,1.92913872220261,2.62903415783274
"Germany","DE","DEU","Western",2018,2358,4.04322200392927,0.877772534214252,3.84596761991224,4.02014652014652,3.43450321304993,3.52482960077897,3.66370292887029,2.45023696682465,1.93221793221793,3.65564620008587,3.16451890034364,2.6006006006006,2.33852140077821,2.46015424164524,2.06104901117799,2.08387096774193,1.96356622374625,1.58679811401629,4.22964867180805,3.06349206349206,2.62322580645161,3.58528138528139,2.19041506204536,4.22964867180805,2.46015424164524,2.33852140077821,2.6006006006006,2.07430406852248,1.77554510474562,3.11429385777398,2.95904619332763,1.92489316239316,2.65711025531308,2.95904619332763,3.11429385777398,1.92489316239316,2.65711025531308
"Germany","DE","DEU","Western",2020,8725,3.98340192043896,0.92362858580775,3.70429173902258,4.02641763419148,3.22674109516215,3.3262784277639,3.66173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Germany","DE","DEU","Western",2022,2420,4.19864341085271,0.882407407407407,3.84948377581121,3.90555887627017,3.37358304583539,3.49188156638013,3.23529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greece","GR","GRC","Mediterranean",2002,2566,4.88251001335113,0.896103896103897,3.45306472353194,3.86851950828434,2.85476618705036,,3.29533169533169,2.35381604696673,2.06308777429467,2.7412915851272,2.84962701217118,1.72089376715014,1.73737769080235,2.90047021943574,2.13563308506468,1.80399061032864,2.01136363636364,1.8224921630094,3.73482177830004,2.12441130298273,2.30817364098553,2.54880439043512,2.20864294094642,3.73482177830004,2.90047021943574,1.73737769080235,1.72089376715014,1.96929996089167,1.91725352112676,2.33141125879593,2.94792887846815,1.94292415949961,2.49556945530362,2.94792887846815,2.33141125879593,1.94292415949961,2.49556945530362
"Greece","GR","GRC","Mediterranean",2004,2406,4.84285714285714,0.89951733216323,3.47769794940877,3.89328277356446,3.1329534662868,3.06663516068053,3.74315443592552,2.5062656641604,2.13286130778842,2.65277198832847,2.82053422370618,1.61573688592839,1.68248023304203,2.87203001250521,2.02583333333333,1.78018318068276,1.88893510815308,1.7478152309613,3.73400250941029,1.98503118503118,2.14005835764902,2.54651647893199,2.31980857261755,3.73400250941029,2.87203001250521,1.68248023304203,1.61573688592839,1.90453410981697,1.81884359400999,2.23859539656129,2.97438297282307,1.86257796257796,2.45855855855856,2.97438297282307,2.23859539656129,1.86257796257796,2.45855855855856
"Greece","GR","GRC","Mediterranean",2008,2072,4.44061583577713,0.87037037037037,2.58349851337958,2.97355092853123,2.25340050377834,2.32472137791286,2.37546271813853,2.21328162869607,1.88926499032882,2.33932038834952,2.5842259006816,1.7541142303969,1.76889534883721,2.45111326234269,2.12681510164569,1.75641646489104,1.89501693275278,1.76003870343493,3.4156976744186,2.15526443474042,2.46067961165049,2.72422178988327,2.05195746737554,3.4156976744186,2.45111326234269,1.76889534883721,1.7541142303969,1.94151764137265,1.82736943907157,2.32068632189464,2.64096987272434,1.88424359594007,2.26905107137103,2.64096987272434,2.32068632189464,1.88424359594007,2.26905107137103
"Greece","GR","GRC","Mediterranean",2010,2715,4.54091193004372,0.784950495049505,1.4980092074157,1.79182879377432,1.2648057336854,1.27950075642965,1.69500571864278,2.2169846614291,2.00187125748503,2.46964017991005,2.74614516735615,1.61509715994021,1.60329958755155,3.05891181988743,2.16436309301457,1.62029093621783,1.86103847590586,1.69348802395209,3.64831460674157,2.24737237237237,2.42552395209581,3.2569706103994,2.11069698099142,3.64831460674157,3.05891181988743,1.60329958755155,1.61509715994021,1.89195230998509,1.77953783078643,2.44280923994039,2.93656855439642,1.83578614008941,2.4724913065077,2.93656855439642,2.44280923994039,1.83578614008941,2.4724913065077
"Greece","GR","GRC","Mediterranean",2020,2799,4.58424621804904,0.867335562987737,3.404509952129,3.6175195143105,3.157411106672,3.10684606252473,3.4177874186551,2.5014440433213,2.2084385142445,2.91865509761388,3.04208998548621,2.07955363570914,2.11203469461511,3.06428313470567,2.88241678726483,2.10126126126126,2.29354489722322,2.0941091954023,3.59841669665347,2.78177889809147,2.94366197183099,3.43345454545455,2.35655296229803,3.59841669665347,3.06428313470567,2.11203469461511,2.07955363570914,2.49174147217235,2.19436468054559,2.84183734578991,3.00717875089734,2.34298780487805,2.74120603015075,3.00717875089734,2.84183734578991,2.34298780487805,2.74120603015075
"Greece","GR","GRC","Mediterranean",2022,2757,4.36287425149701,0.833395176252319,2.660140562249,2.85708630245447,2.38236441669918,2.47591297591298,2.96254208754209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary","HU","HUN","Eastern",2002,1685,4.29885057471264,0.809290953545232,3.92222942320155,4.20714285714286,3.45092656142759,,4.01739130434783,2.47956070774863,2.1233045622688,2.68176254589963,3.01653398652786,1.79028290282903,1.99938725490196,2.78989525569932,2.4588163514338,2.21393643031785,2.4029484029484,1.98833640270104,4.18983466013472,2.37645616186389,2.4801466096518,3.45052243392747,2.30499695307739,4.18983466013472,2.78989525569932,1.99938725490196,1.79028290282903,2.33658536585366,2.19578497251069,2.6012484774665,3.09333130328867,2.26631097560976,2.60059051109754,3.09333130328867,2.6012484774665,2.26631097560976,2.60059051109754
"Hungary","HU","HUN","Eastern",2004,1498,4.39139344262295,0.775,2.85322167946034,3.18601076095311,2.53362255965293,2.58643326039387,2.86346586646662,2.37371663244353,2.04879725085911,2.60848733744011,2.97462277091907,1.72222222222222,2.00959561343386,2.64677640603567,2.41695146958305,2.01161202185792,2.26438356164384,1.8077975376197,4.17099863201094,2.32123287671233,2.41398217957505,3.4646533973919,2.21233810497614,4.17099863201094,2.64677640603567,2.00959561343386,1.72222222222222,2.21472392638037,2.03922237380628,2.55018165304269,3.00942325158946,2.12653269754768,2.54149613460664,3.00942325158946,2.55018165304269,2.12653269754768,2.54149613460664
"Hungary","HU","HUN","Eastern",2006,1518,4.63012295081967,0.767552828902522,2.68117432031071,2.99547169811321,2.33879003558719,2.42745376955903,2.36084021005251,2.5783378746594,2.01920438957476,2.71986301369863,3.08573388203018,1.7013698630137,1.94459644322845,2.57594501718213,2.53242320819113,2.07235494880546,2.31143052703628,1.8027397260274,4.33287764866712,2.42378673957621,2.49348869088417,3.68013698630137,2.30189959294437,4.33287764866712,2.57594501718213,1.94459644322845,1.7013698630137,2.3030612244898,2.05570652173913,2.64897959183673,3.06818181818182,2.17922606924644,2.53376387944709,3.06818181818182,2.64897959183673,2.17922606924644,2.53376387944709
"Hungary","HU","HUN","Eastern",2008,1544,4.88830347734457,0.79985805535841,2.09032401242787,2.32674664784757,1.79904632152589,1.88239339752407,1.70476858345021,2.55107713690063,2.1357938718663,2.68951048951049,3.0070126227209,1.76794425087108,1.99439775910364,2.63316936050597,2.60097833682739,2.19707520891365,2.3109243697479,1.91219512195122,4.16058906030856,2.52058618283322,2.6534170153417,3.61651504548635,2.34802220680083,4.16058906030856,2.63316936050597,1.99439775910364,1.76794425087108,2.39798750867453,2.11300417246175,2.68302126675913,3.04759426324312,2.25520471894518,2.54612888270746,3.04759426324312,2.68302126675913,2.25520471894518,2.54612888270746
"Hungary","HU","HUN","Eastern",2010,1561,5.21920668058455,0.730106100795756,3.16272788656313,3.52486187845304,2.71184022824536,2.76724137931034,3.56381118881119,2.39837947332883,1.98104265402844,2.51353179972936,2.88323150033944,1.68881355932203,1.8687074829932,2.46127717391304,2.51422764227642,1.92972972972973,2.25,1.80991174473863,3.96073121191605,2.34353741496599,2.56619144602851,3.46734693877551,2.19036388140162,3.96073121191605,2.46127717391304,1.8687074829932,1.68881355932203,2.22252191503709,2.03040540540541,2.55579905596763,2.86919191919192,2.12643290627107,2.40591942381274,2.86919191919192,2.55579905596763,2.12643290627107,2.40591942381274
"Hungary","HU","HUN","Eastern",2012,2014,4.77624521072797,0.728758169934641,3.03335150854235,3.17683686176837,2.70248411322935,2.74225028702641,2.98483009708738,2.4921279837481,2.08993902439024,2.42458100558659,2.76195320447609,1.72741116751269,1.97253306205493,2.59613428280773,2.46680182463254,1.91450381679389,2.19674631418404,1.8529262086514,3.70106761565836,2.46208651399491,2.62138874809934,3.15955284552846,2.29096905124302,3.70106761565836,2.59613428280773,1.97253306205493,1.72741116751269,2.19133299543842,2.02612886859462,2.48235393448159,2.86233722306782,2.10866261398176,2.44388014220416,2.86233722306782,2.48235393448159,2.10866261398176,2.44388014220416
"Hungary","HU","HUN","Eastern",2014,1698,4.59439252336449,0.73525721455458,2.92272633105448,3.28960223307746,2.48843357567746,2.56052631578947,3.000693481276,2.59055118110236,2.06241787122207,2.61472715318869,2.91100856954516,1.77449046679816,2.01977587343441,2.51149047931714,2.57434210526316,2.02230971128609,2.28260869565218,1.85328947368421,3.79196840026333,2.37853851217906,2.57583716349311,3.29504950495049,2.32830930537353,3.79196840026333,2.51149047931714,2.01977587343441,1.77449046679816,2.29652686762778,2.06585845347313,2.56248635669068,2.87750872600349,2.18030104712042,2.48110528615116,2.87750872600349,2.56248635669068,2.18030104712042,2.48110528615116
"Hungary","HU","HUN","Eastern",2016,1614,5.0197152245345,0.745796906523201,3.50971198928332,3.83556254917388,3.09361069836553,3.060888252149,3.66062176165803,2.46516393442623,2.05555555555555,2.49144421629021,2.7741935483871,1.8734610123119,2.06799450549451,2.40123456790123,2.47843942505134,2.23835616438356,2.21757035003432,1.86694101508916,3.47972508591065,2.37791495198903,2.57142857142857,3.31983527796843,2.26159618008186,3.47972508591065,2.40123456790123,2.06799450549451,1.8734610123119,2.35909712722298,2.04172366621067,2.56149032992036,2.71151659845384,2.20027341079973,2.41358869129047,2.71151659845384,2.56149032992036,2.20027341079973,2.41358869129047
"Hungary","HU","HUN","Eastern",2018,1661,4.66451016635859,0.732142857142857,3.51738173817382,3.65393794749403,3.22442972774099,3.18682891911238,3.49338842975207,2.58277744087326,2.48082775410834,2.88618381010347,3.11259890444309,2.14372346876895,2.47249388753056,2.87112462006079,2.84012158054711,2.57273280584297,2.62150668286756,2.19635258358663,4.01520681265207,2.69525547445255,2.9047907822923,3.50213284582572,2.53238498789346,4.01520681265207,2.87112462006079,2.47249388753056,2.14372346876895,2.70956995760145,2.41404358353511,2.86020367009478,3.13917421953676,2.56272672309553,2.82546408393866,3.13917421953676,2.86020367009478,2.56272672309553,2.82546408393866
"Hungary","HU","HUN","Eastern",2020,1849,4.91847826086957,0.754222481071637,3.78986378205128,3.84292821606254,3.46317186463172,3.46496398166339,3.74151234567901,2.64411441144114,2.40871483728627,2.80110192837465,2.98894416804865,2.1613436123348,2.24652970571904,2.74449339207048,2.58641634456102,2.30662983425414,2.43856749311295,2.1037527593819,3.74006622516556,2.4773980154355,2.72566371681416,3.14823008849558,2.53015350877193,3.74006622516556,2.74449339207048,2.24652970571904,2.1613436123348,2.45167490389896,2.27554945054945,2.71281067251462,3.00775830595108,2.36697750959956,2.66465201465201,3.00775830595108,2.71281067251462,2.36697750959956,2.66465201465201
"Hungary","HU","HUN","Eastern",2022,2118,4.90360559234731,0.778652238071815,3.682918395574,3.62406483790524,3.42342857142857,3.34979896611143,3.41446540880503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iceland","IS","ISL","Nordic",2004,579,4.23737373737374,0.918367346938776,4.5536959553696,4.71732522796353,4.12048192771084,4.06459330143541,3.9501312335958,2.76691729323308,2.28813559322034,3.68233082706767,3.79657794676806,2.58646616541353,3.30891089108911,2.07129455909944,2.22787193973635,2.12218045112782,2.30206378986867,1.59662288930582,3.67424242424242,3.39619047619048,3.26086956521739,3.43238095238095,2.52434456928839,3.67424242424242,2.07129455909944,3.30891089108911,2.58646616541353,2.1750936329588,1.94934333958724,3.24157303370786,2.75046728971963,2.062265917603,3.05034396497811,2.75046728971963,3.24157303370786,2.062265917603,3.05034396497811
"Iceland","IS","ISL","Nordic",2012,752,4.55252918287938,0.869565217391304,3.54707560627675,3.53910149750416,3.47408536585366,3.19699248120301,3.05825242718447,2.71946308724832,2.14630872483221,3.62718707940781,3.73441734417344,2.48982360922659,3.0546218487395,2.03087248322148,2.26612903225806,1.84366576819407,2.04697986577181,1.51742627345845,3.44683714670256,3.35636856368564,2.82567567567568,3.54803788903924,2.43507362784471,3.44683714670256,2.03087248322148,3.0546218487395,2.48982360922659,2.06099195710456,1.78313253012048,3.1272869254797,2.6367692994199,1.92302543507363,2.93856121537087,2.6367692994199,3.1272869254797,1.92302543507363,2.93856121537087
"Iceland","IS","ISL","Nordic",2016,880,4.29126213592233,0.918562874251497,4.09929954676555,4.18296529968454,3.85326086956522,3.69733333333333,3.63919129082426,2.64328180737218,2.1548463356974,4.02135231316726,3.82240762812872,2.56161137440758,3.10948905109489,2.12455516014235,2.1207100591716,1.88981042654028,2.0260663507109,1.50236406619385,3.58362989323843,3.41686460807601,2.80782918149466,3.58641239570918,2.39893617021277,3.58362989323843,2.12455516014235,3.10948905109489,2.56161137440758,2.00413711583924,1.76536643026005,3.24290780141844,2.7024231678487,1.88475177304965,3.0163708086785,2.7024231678487,3.24290780141844,1.88475177304965,3.0163708086785
"Iceland","IS","ISL","Nordic",2018,861,4.06477093206951,0.916976456009913,4.11089238845144,4.15834767641997,3.83260553129549,3.73087818696884,3.98965517241379,2.81786133960047,2.1491124260355,4.05200945626478,3.88109393579073,2.64302600472813,3.05825242718447,2.1824644549763,2.11438679245283,1.89659224441833,2.00941176470588,1.54416961130742,3.62056737588653,3.30989272943981,2.67378410438909,3.58253588516746,2.48356807511737,3.62056737588653,2.1824644549763,3.05825242718447,2.64302600472813,2.00528169014085,1.77705882352941,3.24126423243031,2.75870500782473,1.89201877934272,3.04117647058824,2.75870500782473,3.24126423243031,1.89201877934272,3.04117647058824
"Iceland","IS","ISL","Nordic",2020,903,4.120826709062,0.922981366459627,4.42527964205817,4.41791044776119,4.18085106382979,4.11273792093704,4.54385964912281,2.75169300225734,2.05756207674944,4.0180790960452,3.74801362088536,2.56334841628959,3.11226851851852,2.15288788221971,2.06989853438557,1.80677966101695,1.91891891891892,1.51071025930101,3.5421822272216,3.18863636363636,2.76082004555809,3.62613636363636,2.40955056179775,3.5421822272216,2.15288788221971,3.11226851851852,2.56334841628959,1.94150731158605,1.71910112359551,3.23848314606742,2.71006359895249,1.83267937219731,3.00469219219219,2.71006359895249,3.23848314606742,1.83267937219731,3.00469219219219
"Iceland","IS","ISL","Nordic",2022,842,4.11848341232228,0.91688654353562,4.25411377527033,4.19144602851324,3.94625407166124,3.87716535433071,3.45427286356822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ireland","IE","IRL","Western",2002,2046,4.73813169984686,0.77319587628866,3.56075268817204,3.61874604179861,3.25779036827195,,,2.51670146137787,2.13054968287526,2.99002624671916,3.29921671018277,2.09363492898475,2.2225117248567,3.51521511017838,2.35625,1.98328981723238,2.23343848580442,2.07282321899736,3.87558808154731,2.68918205804749,2.71939043615344,2.97126436781609,2.32700312174818,3.87558808154731,3.51521511017838,2.2225117248567,2.09363492898475,2.17169614984391,2.15346534653465,2.69450225459591,3.23751300728408,2.16311134235172,3.01118626430801,3.23751300728408,2.69450225459591,2.16311134235172,3.01118626430801
"Ireland","IE","IRL","Western",2004,2286,4.76723592662872,0.812982296867907,3.7341307814992,3.8959907030796,3.41179540709812,3.48860103626943,4.17960230917255,2.57335581787521,2.23253833049404,3.00084388185654,3.37024513947591,2.09229466553768,2.25888324873096,3.51063829787234,2.37837837837838,1.8506329113924,2.05169491525424,1.90379746835443,3.84446322907861,2.38832487309645,2.55110732538331,2.92989864864865,2.40285954583684,3.84446322907861,3.51063829787234,2.25888324873096,2.09229466553768,2.11564339781329,1.97685185185185,2.64507989907485,3.2475469582282,2.04625735912532,3.04503367003367,3.2475469582282,2.64507989907485,2.04625735912532,3.04503367003367
"Ireland","IE","IRL","Western",2006,1800,4.69115191986645,0.763236168947055,3.73493493493493,3.99774943735934,3.35723598435463,3.40637191157347,4.33714285714286,2.51063829787234,2.15623100303951,3.08526187576127,3.31768292682927,2.19817629179331,2.29368485591661,3.5535823637477,2.41514041514042,1.99088145896657,2.18226002430134,2.04651162790698,3.76275353411186,2.65358675659105,2.6607687614399,3.21554341226473,2.33484573502722,3.76275353411186,3.5535823637477,2.29368485591661,2.19817629179331,2.20399515738499,2.11787878787879,2.79108691268401,3.20961887477314,2.16091954022989,3.05821226795803,3.20961887477314,2.79108691268401,2.16091954022989,3.05821226795803
"Ireland","IE","IRL","Western",2008,1764,4.65877128053294,0.797297297297297,3.13973756365061,3.23148148148148,2.85538461538461,2.99692685925015,2.47892486255345,2.31743327654742,2.03575482406356,2.81978396816373,3.1930721181147,2.11180476730987,2.28392246294185,3.4679159568427,2.15947786606129,1.87904599659285,1.95462280204197,1.91425326519023,3.71997723392146,2.51222285389426,2.46408209806157,3.10268111808329,2.17630385487528,3.71997723392146,3.4679159568427,2.28392246294185,2.11180476730987,2.02097505668934,1.93509070294785,2.62410241874528,3.11975623582766,1.97803287981859,2.98534694649272,3.11975623582766,2.62410241874528,1.97803287981859,2.98534694649272
"Ireland","IE","IRL","Western",2010,2576,4.49867514573397,0.705245628642797,2.98740588637919,3.1304945054945,2.77406931964056,2.78604651162791,3.0979267754742,2.53139293139293,2.19443290402991,2.88024948024948,3.15320217664295,2.24875207986689,2.43382045929019,3.33637674195099,2.41462401329456,2.1026600166251,2.17033651848774,2.105,3.52977925864223,2.60402684563759,2.6691604322527,3.01455906821963,2.36109962794543,3.52977925864223,3.33637674195099,2.43382045929019,2.24875207986689,2.25943591870593,2.1374584717608,2.70278584266556,3.05061983471074,2.19731404958678,2.94402985074627,3.05061983471074,2.70278584266556,2.19731404958678,2.94402985074627
"Ireland","IE","IRL","Western",2012,2628,4.57605711147721,0.743757674989767,2.88309061488673,3.04484304932735,2.67260390161154,2.62620747585048,2.84356093344857,2.43365200764818,2.10183066361556,2.74072657743786,3.23873185637892,2.05687022900763,2.11166538756715,3.40687022900763,2.31077981651376,1.93330792682927,2.04006104540252,1.90568919434899,3.67520061138709,2.63552833078101,2.65275650842266,3.13346153846154,2.26858558902021,3.67520061138709,3.40687022900763,2.11166538756715,2.05687022900763,2.12433358720488,1.97332317073171,2.64651561309977,3.11744156504065,2.04921934501143,2.92047764227642,3.11744156504065,2.64651561309977,2.04921934501143,2.92047764227642
"Ireland","IE","IRL","Western",2014,2390,4.5925457991156,0.762142532909669,3.15935030728709,3.30128205128206,2.90883325460557,2.8916001877053,3.26626924987581,2.56228956228956,2.21191775073437,2.88408231835363,3.2220817530552,2.10331793364133,2.203125,3.30160067396799,2.37785291631446,2.07485281749369,2.10840336134454,2.00671986560269,3.66568544995795,2.60801687763713,2.59670608108108,3.12204391891892,2.38721174004193,3.66568544995795,3.30160067396799,2.203125,2.10331793364133,2.22649034424853,2.05853965589593,2.67683864653244,3.11754018169112,2.14293204697987,2.91184284116331,3.11754018169112,2.67683864653244,2.14293204697987,2.91184284116331
"Ireland","IE","IRL","Western",2016,2757,4.71903153153153,0.76635145784082,3.53309011776754,3.78495616059068,3.1682752832564,3.20864505403159,3.94579696830501,2.45929171230376,2.11107064821559,3.11297376093295,3.39956331877729,2.12318313953488,2.24101247248716,3.38018936635105,2.41739446870451,2.19803421914816,2.12777575536949,2.09613983976693,3.73088128186453,2.79219832300401,2.6207650273224,3.30113014947138,2.28695968034871,3.73088128186453,3.38018936635105,2.24101247248716,2.12318313953488,2.30798548094374,2.1130498000727,2.78956442831216,3.13272837265578,2.21052631578947,3.01071558300036,3.13272837265578,2.78956442831216,2.21052631578947,3.01071558300036
"Ireland","IE","IRL","Western",2018,2216,4.51033187226049,0.806801379990143,3.61188579017264,3.76717325227964,3.30146659424226,3.27122263747998,3.78447204968944,2.57201458523245,2.20365296803653,3.11273391145596,3.47080291970803,2.21307727480567,2.24195032198712,3.50503202195791,2.19579139981702,2.07636031092821,1.93521897810219,1.96389396709324,3.69178082191781,2.63032524049473,2.45724737082762,3.34542949012402,2.38916704597178,3.69178082191781,3.50503202195791,2.24195032198712,2.21307727480567,2.13957194899818,1.95241347905282,2.78225561627201,3.19585987261146,2.04797635288768,3.07790927021696,3.19585987261146,2.78225561627201,2.04797635288768,3.07790927021696
"Ireland","IE","IRL","Western",2020,1770,4.4601226993865,0.831265508684864,3.71332894158981,3.78231292517007,3.38501102130786,3.36583629893238,4.10008628127696,2.5730528709494,2.22792022792023,3.11680911680912,3.33371428571429,2.21355353075171,2.28595988538682,3.23438395415473,2.36374002280502,2.1042735042735,2.01308304891923,2.1037037037037,3.57828571428572,2.72935779816514,2.53767123287671,3.32432432432433,2.40328984685196,3.57828571428572,3.23438395415473,2.28595988538682,2.21355353075171,2.23439273552781,2.05930760499433,2.79719387755102,3.07360717658168,2.14696712018141,2.95355656451003,3.07360717658168,2.79719387755102,2.14696712018141,2.95355656451003
"Ireland","IE","IRL","Western",2022,2017,4.46440677966102,0.81253347616497,3.87192584184639,3.96592592592593,3.56521739130435,3.54495412844037,3.94623655913979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Israel","IL","ISR","Mediterranean",2002,2499,4.38198940553266,0.777633851468048,3.35037134119703,3.69377990430622,2.78877128393925,,2.87878787878788,2.3609649122807,1.91959578207381,2.33128295254833,2.28577738515901,2.09147149801149,1.87058303886926,2.57047872340425,2.23935002195872,1.89216549295775,2.16425120772947,1.78750549934008,3.68409490333919,2.53798858146684,2.49603873239437,2.93760984182777,2.14182692307692,3.68409490333919,2.57047872340425,1.87058303886926,2.09147149801149,2.06608315098468,1.9781181619256,2.46613444152814,2.79822261072261,2.02210065645514,2.24383661560904,2.79822261072261,2.46613444152814,2.02210065645514,2.24383661560904
"Israel","IL","ISR","Mediterranean",2008,2490,5.26250812215724,0.765447667087012,2.9354609929078,3.25241779497099,2.58104517271922,2.68233683249658,3.14502369668246,2.28846960167715,1.87170915169244,2.07074089577229,2.02947368421053,1.89456205894562,1.76073363901626,2.37432036804684,2.03110742430527,1.9092792046396,1.84770719394194,1.68010075566751,3.3618005889777,2.27234222786954,2.25488565488567,2.61548013245033,2.08340197693575,3.3618005889777,2.37432036804684,1.76073363901626,1.89456205894562,1.97143444307439,1.76523000414422,2.20857279693487,2.60120514927417,1.87135822732868,2.05312714776632,2.60120514927417,2.20857279693487,1.87135822732868,2.05312714776632
"Israel","IL","ISR","Mediterranean",2010,2294,4.71558350803633,0.780730897009967,2.93414410279945,3.12813941568426,2.64863547758285,2.669921875,3.25612353567626,2.31011235955056,2.08818181818182,2.34247191011236,2.43466424682396,2.06371441482151,1.8955223880597,2.61489554950045,2.2527027027027,1.9488100583745,2.10715914272686,1.81377435432714,3.54060218978102,2.330608537693,2.36626071267478,2.50247413405308,2.20656543099598,3.54060218978102,2.61489554950045,1.8955223880597,2.06371441482151,2.1015625,1.95825852782765,2.31954999254955,2.78258285034923,2.03108288770053,2.31285628562856,2.78258285034923,2.31954999254955,2.03108288770053,2.31285628562856
"Israel","IL","ISR","Mediterranean",2012,2508,5.42626011200997,0.777223230490018,3.05777205777206,3.27529532614279,2.66742389822808,2.71041762276274,3.59116883116883,2.45058626465662,2.07566889632107,2.32956448911223,2.3595128097438,2.1651376146789,1.84889074926748,2.61108777824443,2.34838979506482,2.16463670726585,2.07310924369748,1.85102811582039,3.59822934232714,2.50272536687631,2.4798149705635,2.73982375157365,2.26706661150186,3.59822934232714,2.61108777824443,1.84889074926748,2.1651376146789,2.26376811594202,1.96513075965131,2.43243801652893,2.82442196531792,2.11726485148515,2.27529021558872,2.82442196531792,2.43243801652893,2.11726485148515,2.27529021558872
"Israel","IL","ISR","Mediterranean",2014,2562,4.4052206339341,0.874691865242399,3.03884353741497,3.28915071183112,2.67008547008547,2.75954861111111,3.21299810246679,2.3747892074199,1.95276595744681,2.37352445193929,2.32643380767572,2.04434121621622,1.81818181818182,2.51618398637138,2.08646140868832,1.9737954353339,1.89619820589492,1.67562953478447,3.56536648092584,2.47204438753734,2.21876332622601,2.72415254237288,2.16953059513831,3.56536648092584,2.51618398637138,1.81818181818182,2.04434121621622,2.0351611552951,1.79447723440135,2.34347553324969,2.74818688981869,1.92105813467169,2.22756544869103,2.74818688981869,2.34347553324969,1.92105813467169,2.22756544869103
"Israel","IL","ISR","Mediterranean",2016,2557,4.7554314090627,0.845179738562091,3.05049680141554,3.35820895522388,2.69084628670121,2.71142109851788,3.26056688214819,2.4233025984912,2.07549557148882,2.37257383966245,2.33432455395072,2.15413851351351,1.98983911939034,2.58646934460889,2.17356418918919,2.10754955714888,2.01267427122941,1.81133671742809,3.48286077020736,2.4898562975486,2.27292020373514,2.68103084072666,2.25396494156928,3.48286077020736,2.58646934460889,1.98983911939034,2.15413851351351,2.14533667921372,1.91830749895266,2.37486064659978,2.77679439122588,2.03614583333333,2.31207305172174,2.77679439122588,2.37486064659978,2.03614583333333,2.31207305172174
